65.91507,4.56525,0.51968,14.7
65.88498,4.59016,0.52487,14.8
65.85473,4.61518,0.53008,14.9
65.82434,4.64033,0.53533,15.0
65.79380,4.66560,0.54060,15.1
65.76310,4.69100,0.54590,15.2
65.73225,4.71652,0.55124,15.3
65.70125,4.74216,0.55659,15.4
65.67009,4.76793,0.56198,15.5
65.63878,4.79382,0.56740,15.6
65.60731,4.81984,0.57285,15.7
65.57569,4.84598,0.57833,15.8
65.54391,4.87225,0.58383,15.9
65.51198,4.89865,0.58937,16.0
65.47989,4.92518,0.59494,16.1
65.44764,4.95183,0.60053,16.2
65.41523,4.97861,0.60616,16.3
65.38266,5.00552,0.61182,16.4
65.34993,5.03256,0.61751,16.5
65.31705,5.05973,0.62322,16.6
65.28400,5.08703,0.62897,16.7
65.25079,5.11446,0.63476,16.8
65.21741,5.14202,0.64057,16.9
65.18388,5.16971,0.64641,17.0
65.15018,5.19753,0.65228,17.1
65.11632,5.22549,0.65819,17.2
65.08229,5.25358,0.66413,17.3
65.04810,5.28180,0.67010,17.4
65.01374,5.31015,0.67610,17.5
64.97922,5.33864,0.68214,17.6
64.94453,5.36727,0.68820,17.7
64.90967,5.39603,0.69430,17.8
64.87465,5.42492,0.70043,17.9
64.83945,5.45395,0.70660,18.0
64.80409,5.48311,0.71280,18.1
64.76856,5.51242,0.71903,18.2
64.73285,5.54185,0.72529,18.3
64.69698,5.57143,0.73159,18.4
64.66094,5.60115,0.73792,18.5
64.62472,5.63100,0.74428,18.6
64.58833,5.66099,0.75068,18.7
64.55176,5.69112,0.75712,18.8
64.51503,5.72139,0.76358,18.9
64.47812,5.75180,0.77008,19.0
64.44103,5.78235,0.77662,19.1
64.40377,5.81304,0.78319,19.2
64.36633,5.84387,0.78980,19.3
64.32871,5.87485,0.79644,19.4
64.29092,5.90596,0.80311,19.5
64.25295,5.93722,0.80983,19.6
64.21480,5.96862,0.81657,19.7
64.17648,6.00017,0.82335,19.8
64.13797,6.03186,0.83017,19.9
64.09928,6.06369,0.83703,20.0
64.06041,6.09567,0.84392,20.1
64.02136,6.12779,0.85085,20.2
63.98213,6.16006,0.85781,20.3
63.94272,6.19247,0.86481,20.4
63.90312,6.22503,0.87185,20.5
63.86334,6.25774,0.87892,20.6
63.82338,6.29059,0.88603,20.7
63.78323,6.32359,0.89318,20.8
63.74290,6.35674,0.90036,20.9
63.70238,6.39003,0.90759,21.0
63.66167,6.42348,0.91485,21.1
63.62078,6.45707,0.92215,21.2
63.57970,6.49081,0.92949,21.3
63.53843,6.52471,0.93686,21.4
63.49697,6.55875,0.94428,21.5
63.45533,6.59294,0.95173,21.6
63.41349,6.62729,0.95922,21.7
63.37147,6.66178,0.96675,21.8
63.32925,6.69643,0.97432,21.9
63.28684,6.73123,0.98193,22.0
63.24424,6.76618,0.98958,22.1
63.20145,6.80128,0.99727,22.2
63.15846,6.83654,1.00500,22.3
63.11529,6.87195,1.01277,22.4
63.07191,6.90751,1.02058,22.5
63.02835,6.94323,1.02843,22.6
62.98458,6.97910,1.03632,22.7
62.94063,7.01513,1.04425,22.8
62.89647,7.05131,1.05222,22.9
62.85212,7.08765,1.06023,23.0
62.80757,7.12414,1.06829,23.1
62.76283,7.16079,1.07638,23.2
62.71789,7.19759,1.08452,23.3
62.67275,7.23456,1.09270,23.4
62.62740,7.27168,1.10092,23.5
62.58186,7.30895,1.10918,23.6
62.53612,7.34639,1.11749,23.7
62.49018,7.38398,1.12584,23.8
62.44404,7.42173,1.13423,23.9
62.39769,7.45964,1.14266,24.0
62.35115,7.49771,1.15114,24.1
62.30440,7.53594,1.15966,24.2
62.25745,7.57433,1.16822,24.3
62.21029,7.61288,1.17683,24.4
62.16293,7.65159,1.18548,24.5
62.11537,7.69046,1.19417,24.6
62.06760,7.72949,1.20291,24.7
62.01962,7.76868,1.21170,24.8
61.97144,7.80803,1.22053,24.9
61.92305,7.84755,1.22940,25.0
61.87446,7.88723,1.23832,25.1
61.82566,7.92706,1.24728,25.2
61.77665,7.96707,1.25629,25.3
61.72743,8.00723,1.26534,25.4
61.67800,8.04756,1.27444,25.5
61.62837,8.08805,1.28358,25.6
61.57852,8.12870,1.29278,25.7
61.52847,8.16952,1.30201,25.8
61.47820,8.21050,1.31130,25.9
61.42772,8.25165,1.32063,26.0
61.37704,8.29296,1.33000,26.1
61.32614,8.33444,1.33943,26.2
61.27502,8.37608,1.34890,26.3
61.22370,8.41788,1.35842,26.4
61.17216,8.45986,1.36798,26.5
61.12041,8.50199,1.37760,26.6
61.06845,8.54430,1.38726,26.7
61.01627,8.58677,1.39697,26.8
60.96387,8.62940,1.40672,26.9
60.91127,8.67220,1.41653,27.0
60.85844,8.71517,1.42638,27.1
60.80540,8.75831,1.43629,27.2
60.75215,8.80161,1.44624,27.3
60.69868,8.84508,1.45624,27.4
60.64499,8.88872,1.46629,27.5
60.59108,8.93252,1.47639,27.6
60.53696,8.97649,1.48655,27.7
60.48262,9.02064,1.49675,27.8
60.42806,9.06494,1.50700,27.9
60.37328,9.10942,1.51730,28.0
60.31829,9.15407,1.52765,28.1
60.26307,9.19888,1.53805,28.2
60.20763,9.24386,1.54851,28.3
60.15198,9.28901,1.55901,28.4
60.09610,9.33433,1.56957,28.5
60.04001,9.37982,1.58017,28.6
59.98369,9.42548,1.59083,28.7
59.92715,9.47130,1.60154,28.8
59.87040,9.51730,1.61230,28.9
59.81342,9.56346,1.62312,29.0
59.75621,9.60980,1.63399,29.1
59.69879,9.65630,1.64491,29.2
59.64114,9.70298,1.65588,29.3
59.58327,9.74982,1.66691,29.4
59.52518,9.79683,1.67799,29.5
59.46686,9.84402,1.68912,29.6
59.40832,9.89137,1.70031,29.7
59.34956,9.93889,1.71155,29.8
59.29057,9.98659,1.72284,29.9
59.23136,10.03445,1.73419,30.0
59.17193,10.08248,1.74559,30.1
59.11227,10.13068,1.75705,30.2
59.05238,10.17906,1.76856,30.3
58.99227,10.22760,1.78013,30.4
58.93194,10.27631,1.79175,30.5
58.87138,10.32519,1.80343,30.6
58.81059,10.37425,1.81516,30.7
58.74958,10.42347,1.82695,30.8
58.68834,10.47286,1.83879,30.9
58.62688,10.52243,1.85070,31.0
58.56519,10.57216,1.86265,31.1
58.50327,10.62206,1.87467,31.2
58.44113,10.67213,1.88674,31.3
58.37876,10.72237,1.89886,31.4
58.31617,10.77278,1.91105,31.5
58.25334,10.82337,1.92329,31.6
58.19029,10.87412,1.93559,31.7
58.12702,10.92504,1.94795,31.8
58.06351,10.97613,1.96036,31.9
57.99978,11.02738,1.97283,32.0
57.93582,11.07881,1.98537,32.1
57.87164,11.13041,1.99796,32.2
57.80722,11.18217,2.01060,32.3
57.74258,11.23411,2.02331,32.4
57.67771,11.28621,2.03608,32.5
57.61262,11.33848,2.04890,32.6
57.54729,11.39092,2.06179,32.7
57.48174,11.44353,2.07473,32.8
57.41596,11.49630,2.08773,32.9
57.34996,11.54925,2.10080,33.0
57.28372,11.60236,2.11392,33.1
57.21726,11.65563,2.12711,33.2
57.15057,11.70908,2.14035,33.3
57.08365,11.76269,2.15366,33.4
57.01650,11.81647,2.16702,33.5
56.94913,11.87042,2.18045,33.6
56.88153,11.92453,2.19394,33.7
56.81370,11.97881,2.20749,33.8
56.74564,12.03325,2.22110,33.9
56.67736,12.08786,2.23478,34.0
56.60885,12.14263,2.24852,34.1
56.54011,12.19757,2.26231,34.2
56.47115,12.25268,2.27617,34.3
56.40196,12.30795,2.29010,34.4
56.33254,12.36338,2.30408,34.5
56.26289,12.41898,2.31813,34.6
56.19302,12.47474,2.33225,34.7
56.12292,12.53066,2.34642,34.8
56.05259,12.58675,2.36066,34.9
55.98204,12.64300,2.37496,35.0
55.91126,12.69941,2.38933,35.1
55.84026,12.75598,2.40376,35.2
55.76903,12.81271,2.41826,35.3
55.69757,12.86961,2.43282,35.4
55.62589,12.92667,2.44744,35.5
55.55399,12.98388,2.46213,35.6
55.48186,13.04126,2.47689,35.7
55.40950,13.09879,2.49171,35.8
55.33692,13.15649,2.50659,35.9
55.26412,13.21434,2.52154,36.0
55.19109,13.27235,2.53656,36.1
55.11784,13.33052,2.55164,36.2
55.04436,13.38885,2.56679,36.3
54.97066,13.44733,2.58200,36.4
54.89674,13.50597,2.59728,36.5
54.82260,13.56477,2.61263,36.6
54.74823,13.62372,2.62805,36.7
54.67365,13.68283,2.64353,36.8
54.59884,13.74209,2.65908,36.9
54.52381,13.80150,2.67469,37.0
54.44856,13.86107,2.69038,37.1
54.37309,13.92079,2.70613,37.2
54.29739,13.98066,2.72195,37.3
54.22148,14.04068,2.73783,37.4
54.14535,14.10086,2.75379,37.5
54.06900,14.16119,2.76981,37.6
53.99243,14.22166,2.78590,37.7
53.91565,14.28229,2.80207,37.8
53.83864,14.34306,2.81830,37.9
53.76142,14.40398,2.83459,38.0
53.68398,14.46505,2.85096,38.1
53.60633,14.52627,2.86740,38.2
53.52846,14.58763,2.88391,38.3
53.45038,14.64914,2.90048,38.4
53.37208,14.71079,2.91713,38.5
53.29356,14.77259,2.93385,38.6
53.21483,14.83453,2.95063,38.7
53.13589,14.89662,2.96749,38.8
53.05674,14.95884,2.98442,38.9
52.97737,15.02121,3.00142,39.0
52.89779,15.08372,3.01849,39.1
52.81800,15.14637,3.03563,39.2
52.73800,15.20916,3.05284,39.3
52.65779,15.27209,3.07012,39.4
52.57737,15.33515,3.08748,39.5
52.49674,15.39835,3.10490,39.6
52.41591,15.46169,3.12240,39.7
52.33486,15.52516,3.13997,39.8
52.25361,15.58877,3.15762,39.9
52.17216,15.65252,3.17533,40.0
52.09049,15.71639,3.19312,40.1
52.00863,15.78040,3.21098,40.2
51.92655,15.84454,3.22891,40.3
51.84428,15.90881,3.24691,40.4
51.76180,15.97321,3.26499,40.5
51.67912,16.03774,3.28314,40.6
51.59624,16.10239,3.30137,40.7
51.51316,16.16718,3.31967,40.8
51.42987,16.23209,3.33804,40.9
51.34639,16.29712,3.35648,41.0
51.26271,16.36228,3.37500,41.1
51.17884,16.42757,3.39360,41.2
51.09476,16.49298,3.41226,41.3
51.01049,16.55850,3.43101,41.4
50.92602,16.62415,3.44982,41.5
50.84136,16.68992,3.46871,41.6
50.75651,16.75581,3.48768,41.7
50.67146,16.82182,3.50672,41.8
50.58623,16.88794,3.52584,41.9
50.50080,16.95418,3.54503,42.0
50.41518,17.02053,3.56429,42.1
50.32937,17.08700,3.58363,42.2
50.24337,17.15358,3.60305,42.3
50.15718,17.22027,3.62254,42.4
50.07081,17.28708,3.64211,42.5
49.98425,17.35399,3.66176,42.6
49.89751,17.42101,3.68148,42.7
49.81058,17.48814,3.70127,42.8
49.72347,17.55538,3.72115,42.9
49.63618,17.62272,3.74110,43.0
49.54871,17.69017,3.76112,43.1
49.46106,17.75772,3.78122,43.2
49.37323,17.82537,3.80140,43.3
49.28522,17.89312,3.82166,43.4
49.19703,17.96098,3.84199,43.5
49.10867,18.02893,3.86240,43.6
49.02013,18.09698,3.88289,43.7
48.93142,18.16513,3.90346,43.8
48.84253,18.23337,3.92410,43.9
48.75348,18.30171,3.94482,44.0
48.66425,18.37014,3.96561,44.1
48.57485,18.43866,3.98649,44.2
48.48529,18.50727,4.00744,44.3
48.39556,18.57597,4.02847,44.4
48.30566,18.64476,4.04958,44.5
48.21559,18.71364,4.07077,44.6
48.12536,18.78260,4.09204,44.7
48.03497,18.85165,4.11338,44.8
47.94442,18.92078,4.13480,44.9
47.85370,18.99000,4.15630,45.0
47.76283,19.05929,4.17788,45.1
47.67179,19.12867,4.19954,45.2
47.58060,19.19812,4.22128,45.3
47.48926,19.26765,4.24309,45.4
47.39776,19.33725,4.26499,45.5
47.30610,19.40693,4.28696,45.6
47.21430,19.47669,4.30902,45.7
47.12234,19.54651,4.33115,45.8
47.03023,19.61641,4.35336,45.9
46.93798,19.68637,4.37565,46.0
46.84557,19.75641,4.39802,46.1
46.75302,19.82651,4.42047,46.2
46.66033,19.89667,4.44300,46.3
46.56749,19.96690,4.46561,46.4
46.47451,20.03719,4.48830,46.5
46.38139,20.10754,4.51107,46.6
46.28812,20.17795,4.53392,46.7
46.19472,20.24842,4.55685,46.8
46.10119,20.31895,4.57986,46.9
46.00751,20.38954,4.60295,47.0
45.91371,20.46017,4.62612,47.1
45.81977,20.53086,4.64937,47.2
45.72569,20.60160,4.67270,47.3
45.63149,20.67240,4.69611,47.4
45.53716,20.74324,4.71960,47.5
45.44270,20.81412,4.74318,47.6
45.34812,20.88505,4.76683,47.7
45.25341,20.95603,4.79056,47.8
45.15857,21.02705,4.81437,47.9
45.06362,21.09811,4.83827,48.0
44.96854,21.16921,4.86224,48.1
44.87335,21.24035,4.88630,48.2
44.77804,21.31153,4.91044,48.3
44.68261,21.38274,4.93465,48.4
44.58706,21.45398,4.95895,48.5
44.49141,21.52526,4.98333,48.6
44.39564,21.59657,5.00779,48.7
44.29976,21.66791,5.03233,48.8
44.20377,21.73927,5.05696,48.9
44.10767,21.81066,5.08166,49.0
44.01147,21.88208,5.10645,49.1
43.91517,21.95352,5.13131,49.2
43.81876,22.02498,5.15626,49.3
43.72225,22.09647,5.18129,49.4
43.62564,22.16797,5.20640,49.5
43.52893,22.23949,5.23159,49.6
43.43212,22.31102,5.25686,49.7
43.33522,22.38257,5.28221,49.8
43.23822,22.45413,5.30765,49.9
43.14114,22.52570,5.33316,50.0
43.04396,22.59728,5.35876,50.1
42.94669,22.66887,5.38444,50.2
42.84933,22.74047,5.41020,50.3
42.75189,22.81207,5.43604,50.4
42.65437,22.88367,5.46196,50.5
42.55676,22.95527,5.48797,50.6
42.45907,23.02688,5.51405,50.7
42.36130,23.09848,5.54022,50.8
42.26345,23.17008,5.56647,50.9
42.16553,23.24168,5.59280,51.0
42.06753,23.31326,5.61921,51.1
41.96945,23.38485,5.64570,51.2
41.87131,23.45642,5.67228,51.3
41.77309,23.52798,5.69893,51.4
41.67481,23.59952,5.72567,51.5
41.57646,23.67106,5.75249,51.6
41.47804,23.74257,5.77938,51.7
41.37956,23.81407,5.80636,51.8
41.28102,23.88555,5.83343,51.9
41.18242,23.95701,5.86057,52.0
41.08376,24.02845,5.88779,52.1
40.98504,24.09986,5.91510,52.2
40.88627,24.17125,5.94248,52.3
40.78744,24.24261,5.96995,52.4
40.68856,24.31394,5.99750,52.5
40.58963,24.38524,6.02513,52.6
40.49065,24.45651,6.05284,52.7
40.39163,24.52774,6.08063,52.8
40.29255,24.59894,6.10850,52.9
40.19344,24.67010,6.13646,53.0
40.09428,24.74123,6.16449,53.1
39.99508,24.81231,6.19261,53.2
39.89585,24.88335,6.22080,53.3
39.79657,24.95435,6.24908,53.4
39.69726,25.02530,6.27744,53.5
39.59792,25.09621,6.30587,53.6
39.49854,25.16707,6.33439,53.7
39.39914,25.23787,6.36299,53.8
39.29970,25.30863,6.39167,53.9
39.20024,25.37933,6.42043,54.0
39.10075,25.44998,6.44927,54.1
39.00124,25.52057,6.47819,54.2
38.90171,25.59110,6.50719,54.3
38.80215,25.66158,6.53627,54.4
38.70258,25.73199,6.56543,54.5
38.60299,25.80234,6.59467,54.6
38.50339,25.87262,6.62399,54.7
38.40377,25.94284,6.65340,54.8
38.30414,26.01299,6.68288,54.9
38.20450,26.08307,6.71244,55.0
38.10485,26.15308,6.74208,55.1
38.00519,26.22301,6.77180,55.2
37.90553,26.29288,6.80159,55.3
37.80587,26.36266,6.83147,55.4
37.70620,26.43237,6.86143,55.5
37.60653,26.50200,6.89147,55.6
37.50687,26.57155,6.92158,55.7
37.40721,26.64102,6.95178,55.8
37.30755,26.71040,6.98205,55.9
37.20790,26.77970,7.01240,56.0
37.10826,26.84891,7.04284,56.1
37.00863,26.91803,7.07335,56.2
36.90901,26.98706,7.10393,56.3
36.80940,27.05600,7.13460,56.4
36.70981,27.12484,7.16535,56.5
36.61023,27.19359,7.19617,56.6
36.51068,27.26225,7.22707,56.7
36.41114,27.33081,7.25805,56.8
36.31163,27.39926,7.28911,56.9
36.21214,27.46762,7.32025,57.0
36.11267,27.53587,7.35146,57.1
36.01323,27.60402,7.38275,57.2
35.91382,27.67206,7.41412,57.3
35.81444,27.74000,7.44556,57.4
35.71509,27.80782,7.47709,57.5
35.61577,27.87554,7.50869,57.6
35.51649,27.94314,7.54036,57.7
35.41725,28.01064,7.57212,57.8
35.31804,28.07801,7.60395,57.9
35.21888,28.14527,7.63585,58.0
35.11975,28.21241,7.66784,58.1
35.02067,28.27943,7.69990,58.2
34.92163,28.34633,7.73203,58.3
34.82264,28.41311,7.76424,58.4
34.72370,28.47977,7.79653,58.5
34.62481,28.54630,7.82889,58.6
34.52597,28.61270,7.86133,58.7
34.42718,28.67897,7.89385,58.8
34.32845,28.74512,7.92644,58.9
34.22977,28.81113,7.95910,59.0
34.13115,28.87701,7.99184,59.1
34.03259,28.94275,8.02466,59.2
33.93409,29.00836,8.05755,59.3
33.83565,29.07384,8.09051,59.4
33.73728,29.13917,8.12355,59.5
33.63897,29.20437,8.15666,59.6
33.54073,29.26942,8.18985,59.7
33.44256,29.33433,8.22311,59.8
33.34446,29.39910,8.25644,59.9
33.24643,29.46372,8.28985,60.0
33.14847,29.52820,8.32333,60.1
33.05059,29.59252,8.35689,60.2
32.95279,29.65670,8.39052,60.3
32.85506,29.72073,8.42422,60.4
32.75741,29.78460,8.45799,60.5
32.65984,29.84832,8.49184,60.6
32.56236,29.91189,8.52576,60.7
32.46496,29.97529,8.55975,60.8
32.36764,30.03855,8.59381,60.9
32.27042,30.10164,8.62794,61.0
32.17328,30.16457,8.66215,61.1
32.07623,30.22734,8.69643,61.2
31.97927,30.28995,8.73078,61.3
31.88241,30.35240,8.76520,61.4
31.78563,30.41468,8.79969,61.5
31.68896,30.47679,8.83425,61.6
31.59238,30.53873,8.86888,61.7
31.49590,30.60051,8.90359,61.8
31.39952,30.66212,8.93836,61.9
31.30325,30.72355,8.97320,62.0
31.20707,30.78481,9.00812,62.1
31.11100,30.84590,9.04310,62.2
31.01504,30.90681,9.07815,62.3
30.91918,30.96755,9.11327,62.4
30.82343,31.02811,9.14846,62.5
30.72779,31.08849,9.18372,62.6
30.63226,31.14869,9.21905,62.7
30.53685,31.20871,9.25445,62.8
30.44155,31.26854,9.28991,62.9
30.34636,31.32820,9.32544,63.0
30.25129,31.38767,9.36104,63.1
30.15634,31.44695,9.39671,63.2
30.06151,31.50605,9.43245,63.3
29.96679,31.56496,9.46825,63.4
29.87220,31.62368,9.50412,63.5
29.77774,31.68221,9.54005,63.6
29.68339,31.74055,9.57606,63.7
29.58918,31.79870,9.61213,63.8
29.49509,31.85665,9.64826,63.9
29.40113,31.91441,9.68446,64.0
29.30729,31.97198,9.72073,64.1
29.21359,32.02935,9.75706,64.2
29.12002,32.08652,9.79346,64.3
29.02659,32.14349,9.82992,64.4
28.93329,32.20027,9.86645,64.5
28.84012,32.25684,9.90304,64.6
28.74709,32.31322,9.93969,64.7
28.65420,32.36939,9.97641,64.8
28.56145,32.42536,10.01320,64.9
28.46884,32.48112,10.05004,65.0
28.37637,32.53668,10.08695,65.1
28.28404,32.59204,10.12393,65.2
28.19186,32.64718,10.16096,65.3
28.09982,32.70212,10.19806,65.4
28.00792,32.75685,10.23522,65.5
27.91618,32.81137,10.27245,65.6
27.82458,32.86569,10.30973,65.7
27.73314,32.91979,10.34708,65.8
27.64184,32.97367,10.38449,65.9
27.55069,33.02735,10.42196,66.0
27.45970,33.08081,10.45949,66.1
27.36886,33.13406,10.49708,66.2
27.27818,33.18709,10.53473,66.3
27.18765,33.23991,10.57245,66.4
27.09728,33.29250,10.61022,66.5
27.00706,33.34489,10.64805,66.6
26.91701,33.39705,10.68594,66.7
26.82711,33.44899,10.72389,66.8
26.73738,33.50072,10.76190,66.9
26.64781,33.55222,10.79997,67.0
26.55840,33.60350,10.83810,67.1
26.46915,33.65456,10.87629,67.2
26.38007,33.70540,10.91453,67.3
26.29116,33.75601,10.95283,67.4
26.20241,33.80640,10.99119,67.5
26.11383,33.85656,11.02961,67.6
26.02542,33.90650,11.06808,67.7
25.93717,33.95622,11.10661,67.8
25.84910,34.00570,11.14520,67.9
25.76120,34.05496,11.18384,68.0
25.67347,34.10399,11.22254,68.1
25.58591,34.15280,11.26129,68.2
25.49853,34.20137,11.30010,68.3
25.41132,34.24971,11.33897,68.4
25.32429,34.29782,11.37789,68.5
25.23743,34.34571,11.41686,68.6
25.15075,34.39336,11.45589,68.7
25.06425,34.44078,11.49498,68.8
24.97793,34.48796,11.53411,68.9
24.89178,34.53491,11.57331,69.0
24.80582,34.58163,11.61255,69.1
24.72004,34.62812,11.65185,69.2
24.63443,34.67437,11.69120,69.3
24.54902,34.72039,11.73060,69.4
24.46378,34.76617,11.77005,69.5
24.37873,34.81171,11.80956,69.6
24.29386,34.85702,11.84912,69.7
24.20918,34.90209,11.88873,69.8
24.12469,34.94692,11.92839,69.9
24.04038,34.99152,11.96810,70.0
23.95626,35.03588,12.00787,70.1
23.87233,35.07999,12.04768,70.2
23.78858,35.12388,12.08754,70.3
23.70503,35.16752,12.12746,70.4
23.62166,35.21092,12.16742,70.5
23.53849,35.25408,12.20743,70.6
23.45550,35.29700,12.24750,70.7
23.37271,35.33968,12.28761,70.8
23.29012,35.38212,12.32776,70.9
23.20771,35.42432,12.36797,71.0
23.12550,35.46628,12.40823,71.1
23.04348,35.50799,12.44853,71.2
22.96166,35.54946,12.48888,71.3
22.88003,35.59069,12.52928,71.4
22.79860,35.63168,12.56972,71.5
22.71736,35.67243,12.61021,71.6
22.63633,35.71293,12.65075,71.7
22.55548,35.75319,12.69133,71.8
22.47484,35.79320,12.73196,71.9
22.39440,35.83297,12.77263,72.0
22.31415,35.87250,12.81335,72.1
22.23410,35.91178,12.85412,72.2
22.15426,35.95082,12.89492,72.3
22.07461,35.98961,12.93578,72.4
21.99517,36.02816,12.97668,72.5
21.91592,36.06646,13.01762,72.6
21.83688,36.10452,13.05860,72.7
21.75804,36.14233,13.09963,72.8
21.67940,36.17990,13.14070,72.9
21.60096,36.21723,13.18181,73.0
21.52273,36.25430,13.22297,73.1
21.44470,36.29113,13.26417,73.2
21.36688,36.32772,13.30541,73.3
21.28925,36.36406,13.34669,73.4
21.21184,36.40015,13.38801,73.5
